PeriodEnd,PeriodStart,Ghi,GtiFixedTilt,GtiTracking
2022-12-25T05:00:00Z,2022-12-25T04:00:00Z,0,0,0
2022-12-25T06:00:00Z,2022-12-25T05:00:00Z,0,0,0
2022-12-25T07:00:00Z,2022-12-25T06:00:00Z,38,126,11
2022-12-25T08:00:00Z,2022-12-25T07:00:00Z,170,438,110
2022-12-25T09:00:00Z,2022-12-25T08:00:00Z,296,649,428
2022-12-25T10:00:00Z,2022-12-25T09:00:00Z,385,789,469
2022-12-25T11:00:00Z,2022-12-25T10:00:00Z,423,846,430
2022-12-25T12:00:00Z,2022-12-25T11:00:00Z,402,812,448
2022-12-25T13:00:00Z,2022-12-25T12:00:00Z,329,697,475
2022-12-25T14:00:00Z,2022-12-25T13:00:00Z,218,527,221
2022-12-25T15:00:00Z,2022-12-25T14:00:00Z,81,255,17
2022-12-25T16:00:00Z,2022-12-25T15:00:00Z,1,3,1
2022-12-25T17:00:00Z,2022-12-25T16:00:00Z,0,0,0
2022-12-25T18:00:00Z,2022-12-25T17:00:00Z,0,0,0
2022-12-25T19:00:00Z,2022-12-25T18:00:00Z,0,0,0
2022-12-25T20:00:00Z,2022-12-25T19:00:00Z,0,0,0
2022-12-25T21:00:00Z,2022-12-25T20:00:00Z,0,0,0
2022-12-25T22:00:00Z,2022-12-25T21:00:00Z,0,0,0
2022-12-25T23:00:00Z,2022-12-25T22:00:00Z,0,0,0
2022-12-26T00:00:00Z,2022-12-25T23:00:00Z,0,0,0
2022-12-26T01:00:00Z,2022-12-26T00:00:00Z,0,0,0
2022-12-26T02:00:00Z,2022-12-26T01:00:00Z,0,0,0
2022-12-26T03:00:00Z,2022-12-26T02:00:00Z,0,0,0
2022-12-26T04:00:00Z,2022-12-26T03:00:00Z,0,0,0
2022-12-26T05:00:00Z,2022-12-26T04:00:00Z,0,0,0
2022-12-26T06:00:00Z,2022-12-26T05:00:00Z,0,0,0
2022-12-26T07:00:00Z,2022-12-26T06:00:00Z,37,121,12
2022-12-26T08:00:00Z,2022-12-26T07:00:00Z,169,434,110
2022-12-26T09:00:00Z,2022-12-26T08:00:00Z,296,645,426
2022-12-26T10:00:00Z,2022-12-26T09:00:00Z,383,781,467
2022-12-26T11:00:00Z,2022-12-26T10:00:00Z,418,828,425
2022-12-26T12:00:00Z,2022-12-26T11:00:00Z,401,805,445
2022-12-26T13:00:00Z,2022-12-26T12:00:00Z,327,685,469
2022-12-26T14:00:00Z,2022-12-26T13:00:00Z,215,508,221
2022-12-26T15:00:00Z,2022-12-26T14:00:00Z,79,235,21
2022-12-26T16:00:00Z,2022-12-26T15:00:00Z,1,3,1
2022-12-26T17:00:00Z,2022-12-26T16:00:00Z,0,0,0
2022-12-26T18:00:00Z,2022-12-26T17:00:00Z,0,0,0
2022-12-26T19:00:00Z,2022-12-26T18:00:00Z,0,0,0
2022-12-26T20:00:00Z,2022-12-26T19:00:00Z,0,0,0
2022-12-26T21:00:00Z,2022-12-26T20:00:00Z,0,0,0
2022-12-26T22:00:00Z,2022-12-26T21:00:00Z,0,0,0
2022-12-26T23:00:00Z,2022-12-26T22:00:00Z,0,0,0
2022-12-27T00:00:00Z,2022-12-26T23:00:00Z,0,0,0
2022-12-27T01:00:00Z,2022-12-27T00:00:00Z,0,0,0
2022-12-27T02:00:00Z,2022-12-27T01:00:00Z,0,0,0
2022-12-27T03:00:00Z,2022-12-27T02:00:00Z,0,0,0
2022-12-27T04:00:00Z,2022-12-27T03:00:00Z,0,0,0
2022-12-27T05:00:00Z,2022-12-27T04:00:00Z,0,0,0
2022-12-27T06:00:00Z,2022-12-27T05:00:00Z,0,0,0
2022-12-27T07:00:00Z,2022-12-27T06:00:00Z,16,17,16
2022-12-27T08:00:00Z,2022-12-27T07:00:00Z,68,63,68
2022-12-27T09:00:00Z,2022-12-27T08:00:00Z,103,94,103
2022-12-27T10:00:00Z,2022-12-27T09:00:00Z,112,103,112
2022-12-27T11:00:00Z,2022-12-27T10:00:00Z,118,109,118
2022-12-27T12:00:00Z,2022-12-27T11:00:00Z,131,121,131
2022-12-27T13:00:00Z,2022-12-27T12:00:00Z,172,163,174
2022-12-27T14:00:00Z,2022-12-27T13:00:00Z,161,263,143
2022-12-27T15:00:00Z,2022-12-27T14:00:00Z,80,233,23
2022-12-27T16:00:00Z,2022-12-27T15:00:00Z,2,3,1
2022-12-27T17:00:00Z,2022-12-27T16:00:00Z,0,0,0
2022-12-27T18:00:00Z,2022-12-27T17:00:00Z,0,0,0
2022-12-27T19:00:00Z,2022-12-27T18:00:00Z,0,0,0
2022-12-27T20:00:00Z,2022-12-27T19:00:00Z,0,0,0
2022-12-27T21:00:00Z,2022-12-27T20:00:00Z,0,0,0
2022-12-27T22:00:00Z,2022-12-27T21:00:00Z,0,0,0
2022-12-27T23:00:00Z,2022-12-27T22:00:00Z,0,0,0
2022-12-28T00:00:00Z,2022-12-27T23:00:00Z,0,0,0
2022-12-28T01:00:00Z,2022-12-28T00:00:00Z,0,0,0
2022-12-28T02:00:00Z,2022-12-28T01:00:00Z,0,0,0
2022-12-28T03:00:00Z,2022-12-28T02:00:00Z,0,0,0
2022-12-28T04:00:00Z,2022-12-28T03:00:00Z,0,0,0
2022-12-28T05:00:00Z,2022-12-28T04:00:00Z,0,0,0
2022-12-28T06:00:00Z,2022-12-28T05:00:00Z,0,0,0
2022-12-28T07:00:00Z,2022-12-28T06:00:00Z,34,103,13
2022-12-28T08:00:00Z,2022-12-28T07:00:00Z,161,403,108
2022-12-28T09:00:00Z,2022-12-28T08:00:00Z,285,611,409
2022-12-28T10:00:00Z,2022-12-28T09:00:00Z,362,711,441
2022-12-28T11:00:00Z,2022-12-28T10:00:00Z,278,331,281
2022-12-28T12:00:00Z,2022-12-28T11:00:00Z,270,324,280
2022-12-28T13:00:00Z,2022-12-28T12:00:00Z,282,506,379
2022-12-28T14:00:00Z,2022-12-28T13:00:00Z,189,377,200
2022-12-28T15:00:00Z,2022-12-28T14:00:00Z,66,132,42
2022-12-28T16:00:00Z,2022-12-28T15:00:00Z,2,2,1
2022-12-28T17:00:00Z,2022-12-28T16:00:00Z,0,0,0
2022-12-28T18:00:00Z,2022-12-28T17:00:00Z,0,0,0
2022-12-28T19:00:00Z,2022-12-28T18:00:00Z,0,0,0
2022-12-28T20:00:00Z,2022-12-28T19:00:00Z,0,0,0
2022-12-28T21:00:00Z,2022-12-28T20:00:00Z,0,0,0
2022-12-28T22:00:00Z,2022-12-28T21:00:00Z,0,0,0
2022-12-28T23:00:00Z,2022-12-28T22:00:00Z,0,0,0
2022-12-29T00:00:00Z,2022-12-28T23:00:00Z,0,0,0
2022-12-29T01:00:00Z,2022-12-29T00:00:00Z,0,0,0
2022-12-29T02:00:00Z,2022-12-29T01:00:00Z,0,0,0
2022-12-29T03:00:00Z,2022-12-29T02:00:00Z,0,0,0
2022-12-29T04:00:00Z,2022-12-29T03:00:00Z,0,0,0
2022-12-29T05:00:00Z,2022-12-29T04:00:00Z,0,0,0
2022-12-29T06:00:00Z,2022-12-29T05:00:00Z,0,0,0
2022-12-29T07:00:00Z,2022-12-29T06:00:00Z,23,29,21
2022-12-29T08:00:00Z,2022-12-29T07:00:00Z,127,203,119
2022-12-29T09:00:00Z,2022-12-29T08:00:00Z,190,205,200
2022-12-29T10:00:00Z,2022-12-29T09:00:00Z,216,224,224
2022-12-29T11:00:00Z,2022-12-29T10:00:00Z,250,285,251
2022-12-29T12:00:00Z,2022-12-29T11:00:00Z,356,636,390
2022-12-29T13:00:00Z,2022-12-29T12:00:00Z,301,569,408
2022-12-29T14:00:00Z,2022-12-29T13:00:00Z,189,363,197
2022-12-29T15:00:00Z,2022-12-29T14:00:00Z,78,209,29
2022-12-29T16:00:00Z,2022-12-29T15:00:00Z,2,3,1
2022-12-29T17:00:00Z,2022-12-29T16:00:00Z,0,0,0
2022-12-29T18:00:00Z,2022-12-29T17:00:00Z,0,0,0
2022-12-29T19:00:00Z,2022-12-29T18:00:00Z,0,0,0
2022-12-29T20:00:00Z,2022-12-29T19:00:00Z,0,0,0
2022-12-29T21:00:00Z,2022-12-29T20:00:00Z,0,0,0
2022-12-29T22:00:00Z,2022-12-29T21:00:00Z,0,0,0
2022-12-29T23:00:00Z,2022-12-29T22:00:00Z,0,0,0
2022-12-30T00:00:00Z,2022-12-29T23:00:00Z,0,0,0
2022-12-30T01:00:00Z,2022-12-30T00:00:00Z,0,0,0
2022-12-30T02:00:00Z,2022-12-30T01:00:00Z,0,0,0
2022-12-30T03:00:00Z,2022-12-30T02:00:00Z,0,0,0
2022-12-30T04:00:00Z,2022-12-30T03:00:00Z,0,0,0
2022-12-30T05:00:00Z,2022-12-30T04:00:00Z,0,0,0
2022-12-30T06:00:00Z,2022-12-30T05:00:00Z,0,0,0
2022-12-30T07:00:00Z,2022-12-30T06:00:00Z,33,93,14
2022-12-30T08:00:00Z,2022-12-30T07:00:00Z,165,416,110
2022-12-30T09:00:00Z,2022-12-30T08:00:00Z,290,622,419
2022-12-30T10:00:00Z,2022-12-30T09:00:00Z,383,777,470
2022-12-30T11:00:00Z,2022-12-30T10:00:00Z,376,673,382
2022-12-30T12:00:00Z,2022-12-30T11:00:00Z,142,131,142
2022-12-30T13:00:00Z,2022-12-30T12:00:00Z,153,141,153
2022-12-30T14:00:00Z,2022-12-30T13:00:00Z,185,340,204
2022-12-30T15:00:00Z,2022-12-30T14:00:00Z,53,94,40
2022-12-30T16:00:00Z,2022-12-30T15:00:00Z,1,1,1
2022-12-30T17:00:00Z,2022-12-30T16:00:00Z,0,0,0
2022-12-30T18:00:00Z,2022-12-30T17:00:00Z,0,0,0
2022-12-30T19:00:00Z,2022-12-30T18:00:00Z,0,0,0
2022-12-30T20:00:00Z,2022-12-30T19:00:00Z,0,0,0
2022-12-30T21:00:00Z,2022-12-30T20:00:00Z,0,0,0
2022-12-30T22:00:00Z,2022-12-30T21:00:00Z,0,0,0
2022-12-30T23:00:00Z,2022-12-30T22:00:00Z,0,0,0
2022-12-31T00:00:00Z,2022-12-30T23:00:00Z,0,0,0
2022-12-31T01:00:00Z,2022-12-31T00:00:00Z,0,0,0
2022-12-31T02:00:00Z,2022-12-31T01:00:00Z,0,0,0
2022-12-31T03:00:00Z,2022-12-31T02:00:00Z,0,0,0
2022-12-31T04:00:00Z,2022-12-31T03:00:00Z,0,0,0
2022-12-31T05:00:00Z,2022-12-31T04:00:00Z,0,0,0
2022-12-31T06:00:00Z,2022-12-31T05:00:00Z,0,0,0
2022-12-31T07:00:00Z,2022-12-31T06:00:00Z,12,11,12
2022-12-31T08:00:00Z,2022-12-31T07:00:00Z,56,51,56
2022-12-31T09:00:00Z,2022-12-31T08:00:00Z,108,99,108
2022-12-31T10:00:00Z,2022-12-31T09:00:00Z,264,339,282
2022-12-31T11:00:00Z,2022-12-31T10:00:00Z,298,398,300
2022-12-31T12:00:00Z,2022-12-31T11:00:00Z,399,789,438
2022-12-31T13:00:00Z,2022-12-31T12:00:00Z,328,671,466
2022-12-31T14:00:00Z,2022-12-31T13:00:00Z,220,505,245
2022-12-31T15:00:00Z,2022-12-31T14:00:00Z,85,244,25
2022-12-31T16:00:00Z,2022-12-31T15:00:00Z,2,5,2
2022-12-31T17:00:00Z,2022-12-31T16:00:00Z,0,0,0
2022-12-31T18:00:00Z,2022-12-31T17:00:00Z,0,0,0
2022-12-31T19:00:00Z,2022-12-31T18:00:00Z,0,0,0
2022-12-31T20:00:00Z,2022-12-31T19:00:00Z,0,0,0
2022-12-31T21:00:00Z,2022-12-31T20:00:00Z,0,0,0
2022-12-31T22:00:00Z,2022-12-31T21:00:00Z,0,0,0
2022-12-31T23:00:00Z,2022-12-31T22:00:00Z,0,0,0
2023-01-01T00:00:00Z,2022-12-31T23:00:00Z,0,0,0
2023-01-01T01:00:00Z,2023-01-01T00:00:00Z,0,0,0
2023-01-01T02:00:00Z,2023-01-01T01:00:00Z,0,0,0
2023-01-01T03:00:00Z,2023-01-01T02:00:00Z,0,0,0
2023-01-01T04:00:00Z,2023-01-01T03:00:00Z,0,0,0
2023-01-01T05:00:00Z,2023-01-01T04:00:00Z,0,0,0
2023-01-01T06:00:00Z,2023-01-01T05:00:00Z,0,0,0
2023-01-01T07:00:00Z,2023-01-01T06:00:00Z,34,109,12
2023-01-01T08:00:00Z,2023-01-01T07:00:00Z,167,435,110
2023-01-01T09:00:00Z,2023-01-01T08:00:00Z,296,648,435
2023-01-01T10:00:00Z,2023-01-01T09:00:00Z,386,784,476
2023-01-01T11:00:00Z,2023-01-01T10:00:00Z,426,845,435
2023-01-01T12:00:00Z,2023-01-01T11:00:00Z,411,822,452
2023-01-01T13:00:00Z,2023-01-01T12:00:00Z,340,709,490
2023-01-01T14:00:00Z,2023-01-01T13:00:00Z,229,538,261
2023-01-01T15:00:00Z,2023-01-01T14:00:00Z,91,273,23
2023-01-01T16:00:00Z,2023-01-01T15:00:00Z,3,7,2
2023-01-01T17:00:00Z,2023-01-01T16:00:00Z,0,0,0
2023-01-01T18:00:00Z,2023-01-01T17:00:00Z,0,0,0
2023-01-01T19:00:00Z,2023-01-01T18:00:00Z,0,0,0
2023-01-01T20:00:00Z,2023-01-01T19:00:00Z,0,0,0
2023-01-01T21:00:00Z,2023-01-01T20:00:00Z,0,0,0
2023-01-01T22:00:00Z,2023-01-01T21:00:00Z,0,0,0
2023-01-01T23:00:00Z,2023-01-01T22:00:00Z,0,0,0
2023-01-02T00:00:00Z,2023-01-01T23:00:00Z,0,0,0
2023-01-02T01:00:00Z,2023-01-02T00:00:00Z,0,0,0
2023-01-02T02:00:00Z,2023-01-02T01:00:00Z,0,0,0
2023-01-02T03:00:00Z,2023-01-02T02:00:00Z,0,0,0
2023-01-02T04:00:00Z,2023-01-02T03:00:00Z,0,0,0
2023-01-02T05:00:00Z,2023-01-02T04:00:00Z,0,0,0
2023-01-02T06:00:00Z,2023-01-02T05:00:00Z,0,0,0
2023-01-02T07:00:00Z,2023-01-02T06:00:00Z,35,110,12
2023-01-02T08:00:00Z,2023-01-02T07:00:00Z,167,426,112
2023-01-02T09:00:00Z,2023-01-02T08:00:00Z,297,643,436
2023-01-02T10:00:00Z,2023-01-02T09:00:00Z,388,785,479
2023-01-02T11:00:00Z,2023-01-02T10:00:00Z,428,842,437
2023-01-02T12:00:00Z,2023-01-02T11:00:00Z,392,747,424
2023-01-02T13:00:00Z,2023-01-02T12:00:00Z,320,623,444
2023-01-02T14:00:00Z,2023-01-02T13:00:00Z,219,473,255
2023-01-02T15:00:00Z,2023-01-02T14:00:00Z,80,183,42
2023-01-02T16:00:00Z,2023-01-02T15:00:00Z,2,3,2
2023-01-02T17:00:00Z,2023-01-02T16:00:00Z,0,0,0
2023-01-02T18:00:00Z,2023-01-02T17:00:00Z,0,0,0
2023-01-02T19:00:00Z,2023-01-02T18:00:00Z,0,0,0
2023-01-02T20:00:00Z,2023-01-02T19:00:00Z,0,0,0
2023-01-02T21:00:00Z,2023-01-02T20:00:00Z,0,0,0
2023-01-02T22:00:00Z,2023-01-02T21:00:00Z,0,0,0
2023-01-02T23:00:00Z,2023-01-02T22:00:00Z,0,0,0
2023-01-03T00:00:00Z,2023-01-02T23:00:00Z,0,0,0
2023-01-03T01:00:00Z,2023-01-03T00:00:00Z,0,0,0
2023-01-03T02:00:00Z,2023-01-03T01:00:00Z,0,0,0
2023-01-03T03:00:00Z,2023-01-03T02:00:00Z,0,0,0
2023-01-03T04:00:00Z,2023-01-03T03:00:00Z,0,0,0
2023-01-03T05:00:00Z,2023-01-03T04:00:00Z,0,0,0
2023-01-03T06:00:00Z,2023-01-03T05:00:00Z,0,0,0
2023-01-03T07:00:00Z,2023-01-03T06:00:00Z,32,93,14
2023-01-03T08:00:00Z,2023-01-03T07:00:00Z,163,401,114
2023-01-03T09:00:00Z,2023-01-03T08:00:00Z,292,623,429
2023-01-03T10:00:00Z,2023-01-03T09:00:00Z,384,768,474
2023-01-03T11:00:00Z,2023-01-03T10:00:00Z,425,827,433
2023-01-03T12:00:00Z,2023-01-03T11:00:00Z,412,813,451
2023-01-03T13:00:00Z,2023-01-03T12:00:00Z,329,649,458
2023-01-03T14:00:00Z,2023-01-03T13:00:00Z,180,282,211
2023-01-03T15:00:00Z,2023-01-03T14:00:00Z,62,86,55
2023-01-03T16:00:00Z,2023-01-03T15:00:00Z,3,6,2
2023-01-03T17:00:00Z,2023-01-03T16:00:00Z,0,0,0
2023-01-03T18:00:00Z,2023-01-03T17:00:00Z,0,0,0
2023-01-03T19:00:00Z,2023-01-03T18:00:00Z,0,0,0
2023-01-03T20:00:00Z,2023-01-03T19:00:00Z,0,0,0
2023-01-03T21:00:00Z,2023-01-03T20:00:00Z,0,0,0
2023-01-03T22:00:00Z,2023-01-03T21:00:00Z,0,0,0
2023-01-03T23:00:00Z,2023-01-03T22:00:00Z,0,0,0
2023-01-04T00:00:00Z,2023-01-03T23:00:00Z,0,0,0
2023-01-04T01:00:00Z,2023-01-04T00:00:00Z,0,0,0
2023-01-04T02:00:00Z,2023-01-04T01:00:00Z,0,0,0
2023-01-04T03:00:00Z,2023-01-04T02:00:00Z,0,0,0
2023-01-04T04:00:00Z,2023-01-04T03:00:00Z,0,0,0
2023-01-04T05:00:00Z,2023-01-04T04:00:00Z,0,0,0
2023-01-04T06:00:00Z,2023-01-04T05:00:00Z,0,0,0
2023-01-04T07:00:00Z,2023-01-04T06:00:00Z,26,38,21
2023-01-04T08:00:00Z,2023-01-04T07:00:00Z,161,393,115
2023-01-04T09:00:00Z,2023-01-04T08:00:00Z,291,618,428
2023-01-04T10:00:00Z,2023-01-04T09:00:00Z,383,764,472
2023-01-04T11:00:00Z,2023-01-04T10:00:00Z,425,828,434
2023-01-04T12:00:00Z,2023-01-04T11:00:00Z,412,810,449
2023-01-04T13:00:00Z,2023-01-04T12:00:00Z,343,701,490
2023-01-04T14:00:00Z,2023-01-04T13:00:00Z,230,517,277
2023-01-04T15:00:00Z,2023-01-04T14:00:00Z,92,253,32
2023-01-04T16:00:00Z,2023-01-04T15:00:00Z,3,5,3
2023-01-04T17:00:00Z,2023-01-04T16:00:00Z,0,0,0
2023-01-04T18:00:00Z,2023-01-04T17:00:00Z,0,0,0
2023-01-04T19:00:00Z,2023-01-04T18:00:00Z,0,0,0
2023-01-04T20:00:00Z,2023-01-04T19:00:00Z,0,0,0
2023-01-04T21:00:00Z,2023-01-04T20:00:00Z,0,0,0
2023-01-04T22:00:00Z,2023-01-04T21:00:00Z,0,0,0
2023-01-04T23:00:00Z,2023-01-04T22:00:00Z,0,0,0
2023-01-05T00:00:00Z,2023-01-04T23:00:00Z,0,0,0
2023-01-05T01:00:00Z,2023-01-05T00:00:00Z,0,0,0
2023-01-05T02:00:00Z,2023-01-05T01:00:00Z,0,0,0
2023-01-05T03:00:00Z,2023-01-05T02:00:00Z,0,0,0
2023-01-05T04:00:00Z,2023-01-05T03:00:00Z,0,0,0
2023-01-05T05:00:00Z,2023-01-05T04:00:00Z,0,0,0
2023-01-05T06:00:00Z,2023-01-05T05:00:00Z,0,0,0
2023-01-05T07:00:00Z,2023-01-05T06:00:00Z,35,113,11
2023-01-05T08:00:00Z,2023-01-05T07:00:00Z,169,431,119
2023-01-05T09:00:00Z,2023-01-05T08:00:00Z,301,650,451
2023-01-05T10:00:00Z,2023-01-05T09:00:00Z,394,794,489
2023-01-05T11:00:00Z,2023-01-05T10:00:00Z,436,856,446
2023-01-05T12:00:00Z,2023-01-05T11:00:00Z,414,805,448
2023-01-05T13:00:00Z,2023-01-05T12:00:00Z,255,347,298
2023-01-05T14:00:00Z,2023-01-05T13:00:00Z,181,285,186
2023-01-05T15:00:00Z,2023-01-05T14:00:00Z,89,221,41
2023-01-05T16:00:00Z,2023-01-05T15:00:00Z,4,9,3
2023-01-05T17:00:00Z,2023-01-05T16:00:00Z,0,0,0
2023-01-05T18:00:00Z,2023-01-05T17:00:00Z,0,0,0
2023-01-05T19:00:00Z,2023-01-05T18:00:00Z,0,0,0
2023-01-05T20:00:00Z,2023-01-05T19:00:00Z,0,0,0
2023-01-05T21:00:00Z,2023-01-05T20:00:00Z,0,0,0
2023-01-05T22:00:00Z,2023-01-05T21:00:00Z,0,0,0
2023-01-05T23:00:00Z,2023-01-05T22:00:00Z,0,0,0
2023-01-06T00:00:00Z,2023-01-05T23:00:00Z,0,0,0
2023-01-06T01:00:00Z,2023-01-06T00:00:00Z,0,0,0
2023-01-06T02:00:00Z,2023-01-06T01:00:00Z,0,0,0
2023-01-06T03:00:00Z,2023-01-06T02:00:00Z,0,0,0
2023-01-06T04:00:00Z,2023-01-06T03:00:00Z,0,0,0
2023-01-06T05:00:00Z,2023-01-06T04:00:00Z,0,0,0
2023-01-06T06:00:00Z,2023-01-06T05:00:00Z,0,0,0
2023-01-06T07:00:00Z,2023-01-06T06:00:00Z,35,111,12
2023-01-06T08:00:00Z,2023-01-06T07:00:00Z,169,429,121
2023-01-06T09:00:00Z,2023-01-06T08:00:00Z,302,653,457
2023-01-06T10:00:00Z,2023-01-06T09:00:00Z,397,799,493
2023-01-06T11:00:00Z,2023-01-06T10:00:00Z,440,864,450
2023-01-06T12:00:00Z,2023-01-06T11:00:00Z,428,846,466
2023-01-06T13:00:00Z,2023-01-06T12:00:00Z,360,744,519
2023-01-06T14:00:00Z,2023-01-06T13:00:00Z,245,564,311
2023-01-06T15:00:00Z,2023-01-06T14:00:00Z,104,304,32
2023-01-06T16:00:00Z,2023-01-06T15:00:00Z,5,14,3
2023-01-06T17:00:00Z,2023-01-06T16:00:00Z,0,0,0
2023-01-06T18:00:00Z,2023-01-06T17:00:00Z,0,0,0
2023-01-06T19:00:00Z,2023-01-06T18:00:00Z,0,0,0
2023-01-06T20:00:00Z,2023-01-06T19:00:00Z,0,0,0
2023-01-06T21:00:00Z,2023-01-06T20:00:00Z,0,0,0
2023-01-06T22:00:00Z,2023-01-06T21:00:00Z,0,0,0
2023-01-06T23:00:00Z,2023-01-06T22:00:00Z,0,0,0
2023-01-07T00:00:00Z,2023-01-06T23:00:00Z,0,0,0
2023-01-07T01:00:00Z,2023-01-07T00:00:00Z,0,0,0
2023-01-07T02:00:00Z,2023-01-07T01:00:00Z,0,0,0
2023-01-07T03:00:00Z,2023-01-07T02:00:00Z,0,0,0
2023-01-07T04:00:00Z,2023-01-07T03:00:00Z,0,0,0
2023-01-07T05:00:00Z,2023-01-07T04:00:00Z,0,0,0
2023-01-07T06:00:00Z,2023-01-07T05:00:00Z,0,0,0
2023-01-07T07:00:00Z,2023-01-07T06:00:00Z,37,124,10
2023-01-07T08:00:00Z,2023-01-07T07:00:00Z,175,451,126
2023-01-07T09:00:00Z,2023-01-07T08:00:00Z,309,671,472
2023-01-07T10:00:00Z,2023-01-07T09:00:00Z,404,815,503
2023-01-07T11:00:00Z,2023-01-07T10:00:00Z,448,879,458
2023-01-07T12:00:00Z,2023-01-07T11:00:00Z,435,860,473
2023-01-07T13:00:00Z,2023-01-07T12:00:00Z,367,758,529
2023-01-07T14:00:00Z,2023-01-07T13:00:00Z,251,579,326
2023-01-07T15:00:00Z,2023-01-07T14:00:00Z,108,321,33
2023-01-07T16:00:00Z,2023-01-07T15:00:00Z,6,17,3
2023-01-07T17:00:00Z,2023-01-07T16:00:00Z,0,0,0
2023-01-07T18:00:00Z,2023-01-07T17:00:00Z,0,0,0
2023-01-07T19:00:00Z,2023-01-07T18:00:00Z,0,0,0
2023-01-07T20:00:00Z,2023-01-07T19:00:00Z,0,0,0
2023-01-07T21:00:00Z,2023-01-07T20:00:00Z,0,0,0
2023-01-07T22:00:00Z,2023-01-07T21:00:00Z,0,0,0
2023-01-07T23:00:00Z,2023-01-07T22:00:00Z,0,0,0
2023-01-08T00:00:00Z,2023-01-07T23:00:00Z,0,0,0
2023-01-08T01:00:00Z,2023-01-08T00:00:00Z,0,0,0
2023-01-08T02:00:00Z,2023-01-08T01:00:00Z,0,0,0
2023-01-08T03:00:00Z,2023-01-08T02:00:00Z,0,0,0
2023-01-08T04:00:00Z,2023-01-08T03:00:00Z,0,0,0
2023-01-08T05:00:00Z,2023-01-08T04:00:00Z,0,0,0
2023-01-08T06:00:00Z,2023-01-08T05:00:00Z,0,0,0
2023-01-08T07:00:00Z,2023-01-08T06:00:00Z,36,115,12
2023-01-08T08:00:00Z,2023-01-08T07:00:00Z,174,438,130
2023-01-08T09:00:00Z,2023-01-08T08:00:00Z,309,662,472
2023-01-08T10:00:00Z,2023-01-08T09:00:00Z,405,812,505
2023-01-08T11:00:00Z,2023-01-08T10:00:00Z,449,878,459
2023-01-08T12:00:00Z,2023-01-08T11:00:00Z,437,859,474
2023-01-08T13:00:00Z,2023-01-08T12:00:00Z,369,757,530
2023-01-08T14:00:00Z,2023-01-08T13:00:00Z,253,576,336
2023-01-08T15:00:00Z,2023-01-08T14:00:00Z,109,311,38
2023-01-08T16:00:00Z,2023-01-08T15:00:00Z,6,17,3
2023-01-08T17:00:00Z,2023-01-08T16:00:00Z,0,0,0
2023-01-08T18:00:00Z,2023-01-08T17:00:00Z,0,0,0
2023-01-08T19:00:00Z,2023-01-08T18:00:00Z,0,0,0
2023-01-08T20:00:00Z,2023-01-08T19:00:00Z,0,0,0
2023-01-08T21:00:00Z,2023-01-08T20:00:00Z,0,0,0
2023-01-08T22:00:00Z,2023-01-08T21:00:00Z,0,0,0
2023-01-08T23:00:00Z,2023-01-08T22:00:00Z,0,0,0
2023-01-09T00:00:00Z,2023-01-08T23:00:00Z,0,0,0
2023-01-09T01:00:00Z,2023-01-09T00:00:00Z,0,0,0
2023-01-09T02:00:00Z,2023-01-09T01:00:00Z,0,0,0
2023-01-09T03:00:00Z,2023-01-09T02:00:00Z,0,0,0
2023-01-09T04:00:00Z,2023-01-09T03:00:00Z,0,0,0
2023-01-09T05:00:00Z,2023-01-09T04:00:00Z,0,0,0
2023-01-09T06:00:00Z,2023-01-09T05:00:00Z,0,0,0
2023-01-09T07:00:00Z,2023-01-09T06:00:00Z,3,2,3
2023-01-09T08:00:00Z,2023-01-09T07:00:00Z,47,43,47
2023-01-09T09:00:00Z,2023-01-09T08:00:00Z,110,106,112
2023-01-09T10:00:00Z,2023-01-09T09:00:00Z,141,130,141
2023-01-09T11:00:00Z,2023-01-09T10:00:00Z,74,68,74
2023-01-09T12:00:00Z,2023-01-09T11:00:00Z,81,74,81
2023-01-09T13:00:00Z,2023-01-09T12:00:00Z,120,110,120
2023-01-09T14:00:00Z,2023-01-09T13:00:00Z,92,85,92
2023-01-09T15:00:00Z,2023-01-09T14:00:00Z,29,26,29
2023-01-09T16:00:00Z,2023-01-09T15:00:00Z,2,2,2
2023-01-09T17:00:00Z,2023-01-09T16:00:00Z,0,0,0
2023-01-09T18:00:00Z,2023-01-09T17:00:00Z,0,0,0
2023-01-09T19:00:00Z,2023-01-09T18:00:00Z,0,0,0
2023-01-09T20:00:00Z,2023-01-09T19:00:00Z,0,0,0
2023-01-09T21:00:00Z,2023-01-09T20:00:00Z,0,0,0
2023-01-09T22:00:00Z,2023-01-09T21:00:00Z,0,0,0
2023-01-09T23:00:00Z,2023-01-09T22:00:00Z,0,0,0
2023-01-10T00:00:00Z,2023-01-09T23:00:00Z,0,0,0
2023-01-10T01:00:00Z,2023-01-10T00:00:00Z,0,0,0
2023-01-10T02:00:00Z,2023-01-10T01:00:00Z,0,0,0
2023-01-10T03:00:00Z,2023-01-10T02:00:00Z,0,0,0
2023-01-10T04:00:00Z,2023-01-10T03:00:00Z,0,0,0
2023-01-10T05:00:00Z,2023-01-10T04:00:00Z,0,0,0
2023-01-10T06:00:00Z,2023-01-10T05:00:00Z,0,0,0
2023-01-10T07:00:00Z,2023-01-10T06:00:00Z,9,8,9
